region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_municipal_medio_todos_1_4;performance_indicator_municipal_medio_todos_1_4;saeb_math_score_municipal_medio_todos_1_4;saeb_portuguese_score_municipal_medio_todos_1_4;saeb_standardized_average_score_municipal_medio_todos_1_4;ideb_municipal_medio_todos_1_4;ideb_projection_municipal_medio_todos_1_4;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_federal_fundamental_iniciais_1_5;performance_indicator_federal_fundamental_iniciais_1_5;saeb_math_score_federal_fundamental_iniciais_1_5;saeb_portuguese_score_federal_fundamental_iniciais_1_5;saeb_standardized_average_score_federal_fundamental_iniciais_1_5;ideb_federal_fundamental_iniciais_1_5;ideb_projection_federal_fundamental_iniciais_1_5;approval_rate_federal_fundamental_finais_6_9;performance_indicator_federal_fundamental_finais_6_9;saeb_math_score_federal_fundamental_finais_6_9;saeb_portuguese_score_federal_fundamental_finais_6_9;saeb_standardized_average_score_federal_fundamental_finais_6_9;ideb_federal_fundamental_finais_6_9;ideb_projection_federal_fundamental_finais_6_9
4;Sul;42;SC;Santa Catarina;4208450;Itapoá;1990651.159;64736.62;1976756.967;64284.78;1688955.169;77596.03;28725.564;69989.871;899609.975;162488.694;1160814.104;528141.064;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social;4;True;89.9;0.900137;268.63;273.37;5.7;5.1;;;;;;;;;;;;;;;;;;;;;;;96.3;0.962543;226.48;219.6;6.278917;6.0;;96.3;0.962543;226.48;219.6;6.278917;6.0;;;;;;;;;89.9;0.900137;268.63;273.37;5.7;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4208500;Ituporanga;1565743.138;59028.96;1400351.731;52793.66;1399717.486;54635.91;278774.712;333170.899;530838.377;137444.634;1280228.622;119488.864;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Indústrias de transformação;8;True;88.1;0.881342;264.62;261.36;5.433;4.8;;87.5;0.875967;268.68;266.85;5.592167;4.9;;83.0;0.837196;291.86;287.69;5.095408;4.3;;83.0;0.837196;291.86;287.69;5.095408;4.3;;97.1;0.972502;230.6;219.2;6.350271;6.2;;98.3;0.984567;227.55;222.52;6.352428;6.3;;96.5;0.968011;231.37;218.37;6.349874;6.1;;91.7;0.908863;245.7;235.74;4.690667;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4208609;Jaborá;236969.898;54981.41;211114.145;48982.4;181353.593;46512.85;72985.982;17353.092;49531.158;27500.044;167370.276;13983.317;Pecuária, inclusive apoio à pecuária;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;2;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97.8;0.977967;222.62;209.23;6.016708;5.9;;97.8;0.977967;222.62;209.23;6.016708;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4208708;Jacinto Machado;733561.608;69047.59;598807.027;56363.61;529784.59;51251.29;132480.171;130615.668;166197.196;53663.044;482956.079;46828.511;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Indústrias de transformação;4;True;93.4;0.933772;264.46;268.39;5.5475;5.2;;;;;;;;;;;;;;;;;;;;;;;98.4;0.984062;238.14;239.24;6.858527;6.7;;98.4;0.982857;238.14;239.24;6.858527;6.7;;;;;;;;;93.7;0.938131;268.54;273.13;5.6945;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4208807;Jaguaruna;887385.693;43552.67;815250.478;40012.29;852029.138;41467.33;105209.231;127553.506;454592.368;110327.371;797682.477;54346.661;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;6;True;88.3;0.88511;250.01;256.18;5.103167;4.5;;92.1;0.922229;252.93;261.74;5.2445;4.8;;;;;;;;;;;;;;;;94.4;0.945096;226.29;217.39;6.23511;5.9;;93.7;0.936045;221.62;211.36;6.036351;5.7;;95.5;0.953044;230.3;222.56;6.405636;6.1;;84.7;0.850344;246.14;248.79;4.9155;4.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4208906;Jaraguá do Sul;15509262.572;84907.82;13778059.647;75430.09;12053538.705;65302.87;95605.63;4529691.875;4400392.074;1009005.174;10034694.753;2018843.952;Indústrias de transformação;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;96.1;0.960889;280.82;277.2;5.967;5.7;;91.5;0.918042;268.88;267.14;5.600333;5.1;;83.7;0.836808;279.49;284.16;4.868828;4.1;;84.6;0.867771;285.1;289.17;5.02262;4.4;;99.1;0.991105;249.05;234.0;6.971461;6.9;;99.5;0.994778;252.08;236.95;7.082922;7.0;;97.9;0.979481;239.13;224.35;6.606693;6.5;;98.5;0.984963;289.0;284.09;6.218167;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4208955;Jardinópolis;82848.772;46649.08;71750.988;40400.33;67321.491;44290.45;25434.155;7981.861;15332.156;15433.282;64181.453;3140.038;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;4;True;77.1;0.738278;284.3;250.65;5.5825;4.1;;77.1;0.738278;284.3;250.65;5.5825;4.1;;;;;;;;;;;;;;;;99.2;0.988275;251.75;231.61;6.979533;6.9;;99.2;0.988275;251.75;231.61;6.979533;6.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4209003;Joaçaba;2754514.296;91372.46;2588135.2;85853.35;2381233.814;77605.06;88356.286;544797.905;1271907.438;199121.885;2104183.514;277050.3;Demais serviços;Indústrias de transformação;Comércio e reparação de veículos automotores e motocicletas;7;True;84.4;0.843092;272.03;276.39;5.807;4.9;;89.5;0.895626;258.12;261.91;5.333833;4.8;;81.4;0.82207;272.91;277.51;4.676861;3.8;;81.4;0.82207;272.91;277.51;4.676861;3.8;;95.2;0.948925;234.11;228.83;6.592346;6.3;;94.8;0.944338;234.11;228.83;6.592346;6.2;;;;;;;;;81.6;0.820245;284.3;289.15;6.224167;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4209102;Joinville;49815876.84;80828.33;45511050.608;73842.86;45074734.617;74539.67;161181.921;11937738.039;18178228.343;3385040.454;33662188.758;11412545.859;Demais serviços;Indústrias de transformação;Comércio e reparação de veículos automotores e motocicletas;8;True;96.3;0.962981;279.27;277.96;5.953833;5.7;;89.6;0.895613;260.52;262.23;5.379167;4.8;;81.7;0.832859;275.56;281.12;4.768122;4.0;;82.0;0.84401;278.61;283.24;4.842696;4.1;;99.2;0.991577;248.54;232.32;6.931183;6.9;;99.6;0.995389;251.86;234.59;7.035814;7.0;;96.5;0.964332;229.66;219.43;6.336514;6.1;;98.3;0.983718;285.34;283.06;6.14;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4209151;José Boiteux;171771.933;28700.41;140264.294;23435.97;130477.132;25996.64;33622.695;23590.501;34359.459;31990.783;123563.438;6913.694;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;92.6;0.921199;242.68;242.43;4.751833;4.4;;;;;;;;;87.5;0.875162;266.58;271.84;4.503076;3.9;;87.5;0.875162;266.58;271.84;4.503076;3.9;;99.3;0.993311;224.89;221.45;6.28221;6.2;;99.7;0.997577;224.89;221.45;6.28221;6.3;;;;;;;;;95.4;0.946468;240.29;243.34;4.727167;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4209177;Jupiá;109998.735;43052.34;96074.765;37735.57;88239.748;42361.86;29350.342;15564.228;19184.5;17613.978;81713.048;6526.7;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;91.2;0.908861;273.22;261.58;5.58;5.1;;91.2;0.908861;273.22;261.58;5.58;5.1;;82.3;0.81678;279.52;261.84;4.535117;3.7;;82.3;0.81678;279.52;261.84;4.535117;3.7;;99.3;0.992586;214.26;212.65;5.919348;5.9;;99.3;0.992586;214.26;212.65;5.919348;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4209201;Lacerdópolis;186584.359;83000.16;161857.814;72000.81;137761.05;61281.61;41277.513;26678.889;40170.849;17747.681;125874.931;11886.119;Pecuária, inclusive apoio à pecuária;Demais serviços;Indústrias de transformação;6;True;96.3;0.953328;272.83;258.06;5.514833;5.3;;96.3;0.953328;272.83;258.06;5.514833;5.3;;83.7;0.826539;276.71;251.5;4.340861;3.6;;83.7;0.826539;276.71;251.5;4.340861;3.6;;97.2;0.969926;242.52;229.19;6.759388;6.6;;97.2;0.969926;242.52;229.19;6.759388;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4209300;Lages;8341649.834;50561.28;7540244.295;45703.71;6577420.391;41852.28;240400.057;1298813.002;3380704.237;890544.761;5810462.057;766958.334;Demais serviços;Indústrias de transformação;Comércio e reparação de veículos automotores e motocicletas;8;True;87.3;0.872899;243.78;249.46;4.887333;4.3;;83.8;0.837258;240.03;246.08;4.7685;4.0;;80.9;0.82022;261.49;271.86;4.431887;3.6;;81.1;0.821812;260.88;271.36;4.415835;3.6;;96.2;0.962763;203.18;199.33;5.465715;5.3;;98.7;0.986331;207.68;203.0;5.618321;5.5;;93.3;0.935898;199.56;196.39;5.343177;5.0;;94.4;0.945011;252.86;257.62;5.174667;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4209409;Laguna;1404149.986;32818.74;1181763.878;27620.99;1093923.16;23563.74;130256.34;93220.463;570497.772;230253.761;1024228.336;69694.824;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;6;True;90.8;0.908254;255.83;256.55;5.206333;4.7;;90.9;0.908484;255.95;256.28;5.203833;4.7;;85.4;0.844819;260.87;271.37;4.415844;3.7;;85.4;0.844819;260.87;271.37;4.415844;3.7;;95.2;0.952999;220.53;210.0;5.990822;5.7;;;;;;;;;94.7;0.948536;222.12;211.9;6.055711;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4209458;Lajeado Grande;108718.509;63876.91;82294.392;48351.58;59138.731;42001.94;28335.042;3658.288;12086.886;12768.875;56849.091;2289.641;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;4;True;;;;;;;;;;;;;;;89.8;0.8831;283.04;269.68;4.701921;4.2;;89.8;0.8831;283.04;269.68;4.701921;4.2;;100.0;1.0;243.67;228.97;6.777334;6.8;;100.0;1.0;243.67;228.97;6.777334;6.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4209508;Laurentino;536260.96;67607.28;524620.729;66139.78;444804.117;62175.58;23767.927;129537.158;187364.104;42969.687;383638.876;61165.241;Indústrias de transformação;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;4;True;89.4;0.893928;246.22;236.71;4.7155;4.2;;89.4;0.893928;246.22;236.71;4.7155;4.2;;;;;;;;;;;;;;;;98.0;0.979456;226.85;221.2;6.315069;6.2;;98.0;0.979456;226.85;221.2;6.315069;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4209607;Lauro Müller;481730.009;33497.67;417062.129;29000.91;418821.316;27231.56;48823.39;102072.364;152680.558;88514.523;392090.836;26730.481;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias extrativas;8;True;91.5;0.913503;261.35;259.34;5.344833;4.9;;87.3;0.872209;253.1;244.61;4.961833;4.3;;85.4;0.869915;243.85;230.56;3.565871;3.1;;85.4;0.869915;243.85;230.56;3.565871;3.1;;96.1;0.960197;231.29;226.57;6.497439;6.2;;96.2;0.961839;231.39;227.15;6.509892;6.3;;95.8;0.957011;231.12;225.58;6.476194;6.2;;95.0;0.948013;267.43;270.19;5.627;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4209706;Lebon Régis;466724.315;40683.78;375556.776;32736.82;416799.839;34383.75;165853.807;54324.433;112206.535;62185.312;394570.087;22229.753;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;4;True;87.1;0.87165;243.68;248.18;4.864333;4.2;;86.9;0.869553;243.68;248.18;4.864333;4.2;;;;;;;;;;;;;;;;97.3;0.972646;242.12;233.22;6.825027;6.6;;97.1;0.97083;242.12;233.22;6.825027;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4209805;Leoberto Leal;169622.368;50937.65;153711.069;46159.48;119785.227;40467.98;55113.58;7669.044;31541.843;21642.145;115966.613;3818.615;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;4;True;98.5;0.981252;260.09;260.85;5.349;5.2;;98.3;0.980132;260.09;260.85;5.349;5.2;;;;;;;;;;;;;;;;97.1;0.970481;249.54;235.01;6.999176;6.8;;97.1;0.970481;249.54;235.01;6.999176;6.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4209854;Lindóia do Sul;201026.15;44191.28;162695.675;35765.15;151920.221;33536.47;78963.056;9558.745;30004.063;27443.091;145968.955;5951.266;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;99.5;0.995951;290.32;282.48;6.213333;6.2;;99.5;0.995951;290.32;282.48;6.213333;6.2;;96.8;0.975157;284.58;280.04;4.87864;4.8;;96.8;0.975157;284.58;280.04;4.87864;4.8;;97.5;0.977946;258.87;258.81;7.609956;7.4;;97.5;0.977946;258.87;258.81;7.609956;7.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4209904;Lontras;579987.199;45054.55;528412.454;41048.12;466218.077;37306.4;41001.465;98154.337;192803.957;67559.883;399519.642;66698.435;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Indústrias de transformação;5;True;82.7;0.830031;262.8;262.61;5.4235;4.5;;82.7;0.830031;262.8;262.61;5.4235;4.5;;;;;;;;;;;;;;;;95.5;0.954994;219.03;213.92;6.033469;5.8;;95.8;0.958577;222.46;216.81;6.151473;5.9;;89.6;0.920463;188.83;188.5;4.994951;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4210001;Luiz Alves;1138041.979;97401.74;937508.771;80238.68;792774.535;59397.21;185372.427;230216.221;201607.146;75814.437;693010.232;99764.302;Indústrias de transformação;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;7;True;88.0;0.880694;266.32;260.74;5.451;4.8;;86.8;0.871595;266.32;260.74;5.451;4.8;;82.2;0.821141;265.51;275.61;4.544485;3.7;;82.2;0.821141;265.51;275.61;4.544485;3.7;;94.5;0.943844;235.85;218.64;6.44028;6.1;;96.9;0.969067;251.96;241.36;7.160813;6.9;;90.7;0.910508;227.94;207.49;6.086598;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4210035;Luzerna;346309.27;59770.33;325563.471;56189.76;292995.148;51556.42;35526.286;105928.363;83326.302;37479.872;262260.823;30734.324;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;97.9;0.97746;286.39;284.5;6.1815;6.0;;95.7;0.953638;277.25;272.14;5.823167;5.6;;;;;;;;;91.7;0.917826;307.25;301.03;5.51126;5.1;;98.1;0.983438;271.88;250.22;7.702057;7.6;;98.1;0.983438;271.88;250.22;7.702057;7.6;;;;;;;;;99.1;0.990662;294.19;295.02;6.486833;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4210050;Macieira;70007.53;39374.31;67237.805;37816.54;59146.838;33663.54;28093.416;4481.889;8733.918;16001.339;57310.563;1836.275;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Pecuária, inclusive apoio à pecuária;4;True;;;;;;;;;;;;;;;92.3;0.9152;292.64;303.67;5.345585;4.9;;92.3;0.9152;292.64;303.67;5.345585;4.9;;97.9;0.978083;234.7;215.4;6.359424;6.2;;97.9;0.978083;234.7;215.4;6.359424;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4210100;Mafra;3296811.911;59631.95;3025375.602;54722.27;2490227.212;43822.74;356576.29;515467.762;1085596.996;297160.4;2254801.447;235425.765;Demais serviços;Indústrias de transformação;Comércio e reparação de veículos automotores e motocicletas;8;True;94.9;0.94944;257.94;254.95;5.214833;5.0;;93.1;0.930374;247.71;244.85;4.876;4.5;;86.8;0.900744;270.06;271.1;4.540875;4.1;;86.8;0.900744;270.06;271.1;4.540875;4.1;;98.4;0.983485;239.79;229.05;6.704743;6.6;;99.4;0.994391;251.01;239.65;7.111593;7.1;;96.9;0.968786;230.52;220.29;6.368562;6.2;;97.4;0.974909;281.54;278.23;5.996167;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4210209;Major Gercino;86474.067;26905.43;73674.494;22922.99;62143.68;17934.68;15986.672;5362.127;14824.534;23112.878;59286.211;2857.469;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Produção florestal, pesca e aquicultura;4;True;89.8;0.901955;270.66;271.52;5.703;5.1;;89.8;0.901955;270.66;271.52;5.703;5.1;;94.0;0.938572;282.39;276.73;4.798331;4.5;;94.0;0.938572;282.39;276.73;4.798331;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4210308;Major Vieira;417208.898;56189.75;352564.848;47483.48;300319.059;36584.12;113610.55;33331.175;87931.697;45265.707;280139.13;20179.929;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;93.5;0.935222;266.97;261.37;5.472333;5.1;;92.0;0.917699;266.97;261.37;5.472333;5.0;;82.9;0.831395;271.75;264.66;4.468204;3.7;;82.9;0.831395;271.75;264.66;4.468204;3.7;;98.3;0.981647;225.11;224.78;6.346954;6.2;;98.3;0.981647;225.11;224.78;6.346954;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4210407;Maracajá;355365.128;45472.19;319263.876;40852.7;273081.312;36601.17;27992.42;49644.92;126147.75;40907.274;244692.363;28388.949;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social;5;True;94.0;0.940846;235.77;254.85;4.843667;4.6;;;;;;;;;;;;;;;;;;;;;;;97.5;0.974325;213.98;207.05;5.812186;5.7;;97.5;0.97307;217.71;206.27;5.869187;5.7;;98.0;0.985287;207.8;208.33;5.71752;5.6;;93.5;0.934979;241.38;261.33;5.045167;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4210506;Maravilha;2499222.596;88464.92;2250308.488;79654.12;1794179.067;67799.53;68493.796;628960.618;658210.469;146974.497;1502639.38;291539.687;Indústrias de transformação;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;88.6;0.88532;274.89;270.37;5.754333;5.1;;89.3;0.891603;276.52;272.22;5.812333;5.2;;81.4;0.826733;300.82;301.51;5.428137;4.5;;81.4;0.826733;300.82;301.51;5.428137;4.5;;96.3;0.963415;245.42;232.28;6.870913;6.6;;97.2;0.970908;243.45;236.5;6.910045;6.7;;95.3;0.958525;246.45;230.06;6.850206;6.6;;87.0;0.882361;268.47;263.11;5.526333;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4210555;Marema;111255.266;50941.06;100177.255;45868.71;97311.841;57141.42;58959.52;2752.092;15543.379;17169.217;94424.209;2887.632;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;83.0;0.824691;280.74;272.25;5.883167;4.9;;83.0;0.824691;280.74;272.25;5.883167;4.9;;100.0;1.0;271.12;284.1;4.750373;4.8;;100.0;1.0;271.12;284.1;4.750373;4.8;;94.0;0.92564;239.56;232.7;6.766718;6.3;;94.0;0.92564;239.56;232.7;6.766718;6.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4210605;Massaranduba;1050211.472;61194.0;870023.275;50694.75;751874.012;43385.69;128165.648;212482.932;239000.828;94532.108;674181.517;77692.495;Indústrias de transformação;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;8;True;95.1;0.949211;283.14;277.12;6.004333;5.7;;93.0;0.927358;275.2;277.35;5.875833;5.4;;91.1;0.909704;280.36;281.32;4.838532;4.4;;91.1;0.909704;280.36;281.32;4.838532;4.4;;97.6;0.975471;242.24;221.58;6.615681;6.5;;98.8;0.987643;246.82;222.53;6.720358;6.6;;93.8;0.947174;236.04;220.31;6.474269;6.1;;97.5;0.974877;293.31;276.83;6.169;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4210704;Matos Costa;77764.272;28165.26;66968.255;24255.07;62589.53;25630.44;26709.11;2730.259;12893.089;18317.52;60649.978;1939.552;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;4;True;79.3;0.786932;252.21;260.42;5.2105;4.1;;79.3;0.786932;252.21;260.42;5.2105;4.1;;;;;;;;;;;;;;;;97.2;0.969456;217.82;214.68;6.024196;5.8;;97.2;0.969456;217.82;214.68;6.024196;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4210803;Meleiro;469315.843;66987.7;377837.278;53930.53;340386.062;48703.11;115203.902;41941.925;120232.262;41733.169;319111.258;21274.803;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;5;True;94.2;0.941051;272.61;263.15;5.596;5.3;;97.1;0.964499;244.79;237.55;4.705667;4.5;;;;;;;;;;;;;;;;97.9;0.977633;221.83;220.05;6.198359;6.1;;97.9;0.977633;221.83;220.05;6.198359;6.1;;;;;;;;;92.8;0.929386;295.13;283.88;6.316833;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;42;SC;Santa Catarina;4210852;Mirim Doce;106937.446;42587.59;96429.906;38602.84;89443.905;39629.55;31813.996;17260.025;17616.472;18072.835;84763.329;4680.577;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Indústrias de transformação;2;True;95.9;0.956203;247.54;232.19;4.662167;4.5;;97.0;0.968257;247.54;232.19;4.662167;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
