region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_municipal_medio_todos_1_4;performance_indicator_municipal_medio_todos_1_4;saeb_math_score_municipal_medio_todos_1_4;saeb_portuguese_score_municipal_medio_todos_1_4;saeb_standardized_average_score_municipal_medio_todos_1_4;ideb_municipal_medio_todos_1_4;ideb_projection_municipal_medio_todos_1_4;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_federal_fundamental_iniciais_1_5;performance_indicator_federal_fundamental_iniciais_1_5;saeb_math_score_federal_fundamental_iniciais_1_5;saeb_portuguese_score_federal_fundamental_iniciais_1_5;saeb_standardized_average_score_federal_fundamental_iniciais_1_5;ideb_federal_fundamental_iniciais_1_5;ideb_projection_federal_fundamental_iniciais_1_5;approval_rate_federal_fundamental_finais_6_9;performance_indicator_federal_fundamental_finais_6_9;saeb_math_score_federal_fundamental_finais_6_9;saeb_portuguese_score_federal_fundamental_finais_6_9;saeb_standardized_average_score_federal_fundamental_finais_6_9;ideb_federal_fundamental_finais_6_9;ideb_projection_federal_fundamental_finais_6_9
4;Sul;43;RS;Rio Grande do Sul;4315354;Quinze de Novembro;172890.809;44217.6;161878.221;41401.08;255121.101;66960.92;142175.88;15232.682;54708.165;30018.363;242135.09;12986.011;Agricultura, inclusive apoio à agricultura e a pós colheita;Pecuária, inclusive apoio à pecuária;Demais serviços;8;True;91.1;0.910836;283.17;283.62;4.912429;4.5;;91.1;0.910836;283.17;283.62;4.912429;4.5;;96.3;0.962093;281.6;268.0;5.826667;5.6;;94.8;0.947794;296.65;277.23;6.231333;5.9;;98.0;0.979317;257.96;238.21;7.218044;7.1;;97.8;0.974238;259.0;239.3;7.25771;7.1;;98.6;0.984945;255.12;235.25;7.110028;7.0;;98.8;0.988892;267.86;259.57;5.457167;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4315404;Redentora;207603.983;21318.95;186012.106;19101.67;232904.289;19767.81;103316.707;6118.846;50361.414;62346.594;222143.562;10760.728;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;8;True;69.2;0.694207;243.05;237.62;3.660323;2.5;;69.2;0.694207;243.05;237.62;3.660323;2.5;;78.3;0.781059;241.09;248.14;4.8205;3.8;;85.4;0.851509;228.64;219.07;4.1285;3.5;;90.9;0.901003;224.07;234.11;6.496743;5.9;;96.3;0.957426;204.62;205.22;5.600287;5.4;;88.6;0.882897;228.58;240.81;6.70463;5.9;;76.4;0.762279;248.47;265.37;5.230667;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4315453;Relvado;75597.034;42091.89;62683.35;34901.64;82687.271;39984.17;48501.222;3139.566;12856.619;15345.581;79842.988;2844.283;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;98.1;0.981686;263.77;303.12;4.931874;4.8;;98.1;0.981686;263.77;303.12;4.931874;4.8;;100.0;1.0;252.93;270.17;5.385;5.4;;;;;;;;;98.7;0.986953;261.08;254.35;7.571041;7.5;;98.7;0.986953;261.08;254.35;7.571041;7.5;;;;;;;;;100.0;1.0;252.93;270.17;5.385;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4315503;Restinga Sêca;643230.024;43057.1;562183.37;37631.93;673422.787;42887.71;277829.65;53165.914;206020.483;92180.301;629196.347;44226.439;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;4;True;;;;;;;;;;;;;;;90.3;0.903924;261.34;260.71;5.3675;4.9;;;;;;;;;97.2;0.969544;219.86;211.86;6.011854;5.8;;95.8;0.958075;200.65;191.86;5.281615;5.1;;99.1;0.988931;234.04;226.63;6.55101;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4315552;Rio dos Índios;116659.938;41149.89;112293.358;39609.65;136485.517;53086.55;75282.269;3846.729;27258.786;23215.906;129603.691;6881.826;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;4;True;83.5;0.849213;268.55;285.02;4.72805;4.0;;83.5;0.849213;268.55;285.02;4.72805;4.0;;99.3;0.99311;260.12;259.79;5.331833;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98.1;0.97957;260.12;259.79;5.331833;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4315602;Rio Grande;14106680.075;73510.58;13059825.401;68055.37;13282201.438;62392.61;440805.76;4237228.688;5052638.265;1322966.159;11053638.871;2228562.567;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;8;True;78.1;0.7859;266.14;278.85;4.601837;3.6;;78.9;0.817075;280.25;288.57;4.94552;4.0;;82.3;0.823482;247.57;252.57;5.002333;4.1;;82.9;0.829655;252.78;256.46;5.154;4.3;;89.5;0.892205;212.9;207.07;5.791939;5.2;;89.8;0.894785;217.02;211.4;5.949292;5.3;;88.3;0.884073;202.95;196.59;5.411508;4.8;;81.3;0.81186;240.42;247.22;4.794;3.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4315701;Rio Pardo;1248018.944;36013.71;1460422.297;42142.96;1390524.912;36346.94;571616.887;106576.164;405450.118;222503.192;1306146.361;84378.551;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;90.1;0.907348;266.61;278.59;4.604546;4.2;;90.1;0.907348;266.61;278.59;4.604546;4.2;;93.0;0.929829;246.9;251.21;4.9685;4.6;;;;;;;;;97.4;0.973134;226.55;213.98;6.178071;6.0;;;;;;;;;97.5;0.974158;226.21;213.64;6.165401;6.0;;93.0;0.930666;246.9;251.21;4.9685;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4315750;Riozinho;165771.634;37060.5;147174.466;32902.85;155849.301;33173.54;7065.514;64500.419;36461.249;31216.362;139243.545;16605.756;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;8;True;93.8;0.9396;268.77;282.47;4.692967;4.4;;93.8;0.9396;268.77;282.47;4.692967;4.4;;95.8;0.957267;258.23;262.92;5.3525;5.1;;95.4;0.951816;248.68;253.02;5.028333;4.8;;98.8;0.989001;235.8;223.84;6.533871;6.5;;98.8;0.985696;227.99;218.92;6.295371;6.2;;99.0;0.992374;242.92;228.33;6.751385;6.7;;96.2;0.962248;262.69;267.54;5.503833;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4315800;Roca Sales;626610.876;60146.95;563915.95;54129.0;576083.233;49851.44;78995.557;257697.047;125811.347;66704.718;529208.669;46874.564;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;1;True;;;;;;;;;;;;;;;;;;;;;;83.8;0.850374;264.75;264.22;5.482833;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4315909;Rodeio Bonito;301149.817;45258.46;258613.936;38865.94;279279.531;47593.65;79225.343;21890.882;86620.93;40816.318;228553.472;50726.059;Demais serviços;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;8;True;76.6;0.737719;286.02;287.64;5.012637;3.7;;76.6;0.737719;286.02;287.64;5.012637;3.7;;94.9;0.949196;264.72;263.16;5.464667;5.2;;91.1;0.908645;242.67;250.0;4.877833;4.4;;98.2;0.981262;239.81;231.71;6.753489;6.6;;96.4;0.96157;220.39;225.44;6.268878;6.0;;100.0;1.0;254.92;236.59;7.130575;7.1;;98.2;0.980623;276.36;270.1;5.774333;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4315958;Rolador;91405.286;39897.55;90147.762;39348.65;161913.636;71327.59;109714.254;3582.509;21606.25;22481.603;157384.617;4529.02;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;4;True;97.0;0.976622;293.45;281.99;5.03241;4.9;;97.0;0.976622;293.45;281.99;5.03241;4.9;;98.1;0.983997;261.55;252.53;5.234667;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98.5;0.982364;261.55;252.53;5.234667;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4316006;Rolante;951008.499;44747.02;822059.276;38679.68;731610.966;33885.0;27746.592;223350.107;263319.317;124384.987;638801.002;92809.963;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;8;True;80.5;0.812261;287.67;286.51;5.018895;4.1;;86.2;0.894248;299.76;299.45;5.382411;4.8;;95.9;0.959989;272.73;271.92;5.744167;5.5;;96.0;0.961923;269.94;269.53;5.657833;5.4;;99.1;0.991876;240.66;226.88;6.681892;6.6;;99.1;0.99202;236.16;220.6;6.481832;6.4;;99.1;0.99301;251.07;241.42;7.14492;7.1;;95.4;0.957469;280.59;278.64;5.987167;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
